"ADDRESS_KEY"|"ADDRESS_ID"|     "ADDRESS_COMMENT"       |"ADDRESS_LINE_1"                                           |"ADDRESS_LINE_2"|"ADDRESS_LINE_3"|"ADDRESS_LINE_4"|"APARTMENT"|"BARRIO"|"BLOCK"|"POSTAL_STREET_NAME"|"POSTAL_STREET_NUMBER"|"POSTAL_TOWN"|"STREET"|"STREET_NUMBER"
2753292|2753292|"POB GLADYS MARIN"|"CLOTARIO BLEST,2845,Antofagasta"|""|"Antofagasta "|"Chile"|""|""|""|"CLOTARIO BLEST"|"2845"|""|"CLOTARIO BLEST"|"2845"
2753295|2753295|"CASILLA"|"AV LA PALMA,220,Metropolitana de Santiag"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"AV LA PALMA"|"220"|""|"AV LA PALMA"|"220"
2753298|2753298|"NP TIENE"|"YUNGAY UBLE,0,Biobío"|""|"Biobío "|"Chile"|""|""|""|"YUNGAY UBLE"|"0"|""|"YUNGAY UBLE"|"0"
2753301|2753301|"CASILLA"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1439, 34100359, ABarrio, Metropolitana de Santiago"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1439"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1439"
2753304|2753304|"CASILLA"|"UNO SUR,9ORIENTE,Maule"|""|"Maule "|"Chile"|""|""|""|"UNO SUR"|"9ORIENTE"|""|"UNO SUR"|"9ORIENTE"
2753307|2753307|"CASILLA"|"ARQUEROS 1309,0,Atacama"|""|"Atacama "|"Chile"|""|""|""|"ARQUEROS 1309"|"0"|""|"ARQUEROS 1309"|"0"
2753310|2753310|"CASILLA"|"HUERFANOS 1043,0,Metropolitana de Santia"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"HUERFANOS 1043"|"0"|""|"HUERFANOS 1043"|"0"
2753313|2753313|"NO PRESENTA"|"RIO LONTUE,02630,La Araucanía"|""|"La Araucanía "|"Chile"|""|""|""|"RIO LONTUE"|"02630"|""|"RIO LONTUE"|"02630"
2753316|2753316|"CASILLA"|"RIO GUADIANA,2250,Metropolitana de Santi"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"RIO GUADIANA"|"2250"|""|"RIO GUADIANA"|"2250"
2753319|2753319|"CASILLA"|"LA HERAS,25,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"LA HERAS"|"25"|""|"LA HERAS"|"25"
2753322|2753322|"villa estrella sur"|"AVENIDA LA ESTRELLA,272,Metropolitana de"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"AVENIDA LA ESTRELLA"|"272"|""|"AVENIDA LA ESTRELLA"|"272"
2753325|2753325|"NO"|"SERRANO,1199,Biobío"|""|"Biobío "|"Chile"|""|""|""|"SERRANO"|"1199"|""|"SERRANO"|"1199"
2753328|2753328|"POB JJ AGUIRRE"|"CATORCE NORTE,1137,Metropolitana de Sant"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"CATORCE NORTE"|"1137"|""|"CATORCE NORTE"|"1137"
2753331|2753331|"VILLA ESPAA LA FOLRIDA"|"PASAJE CASTELLON,1879,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PASAJE CASTELLON"|"1879"|""|"PASAJE CASTELLON"|"1879"
2753334|2753334|"CASILLA"|"QUILITAPIA,sn,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"QUILITAPIA"|"sn"|""|"QUILITAPIA"|"sn"
2753337|2753337|"CASILLA"|"MEXICO,2230,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"MEXICO"|"2230"|""|"MEXICO"|"2230"
2753340|2753340|"CASILLA"|"LOMAS DE ORIENTE CALLE CENTRAL LOS PANIF"|""|"Biobío "|"Chile"|""|""|""|"LOMAS DE ORIENTE CALLE CENTRAL LOS PANIFICADORES 1"|"0"|""|"LOMAS DE ORIENTE CALLE CENTRAL LOS PANIFICADORES 1"|"0"
2753343|2753343|"CASILLA"|"ZENTENO,816,casa 6,Metropolitana de Sant"|""|"Metropolitana de Santiago "|"Chile"|"casa 6"|""|""|"ZENTENO"|"816"|""|"ZENTENO"|"816"
2753346|2753346|"CASILLA"|"AV PAUL HARRIS,1319,B,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|"B"|""|""|"AV PAUL HARRIS"|"1319"|""|"AV PAUL HARRIS"|"1319"
2672680|2672680|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2672779|2672779|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2672881|2672881|""|"PICHIDANGUI, 1273, LAS CONDES, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7600418"|"Chile"|""|""|""|"PICHIDANGUI"|"1273"|""|"PICHIDANGUI"|"1273"
2672980|2672980|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2673079|2673079|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2673280|2673280|""|"SEMINARIO, 10, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7500767"|"Chile"|""|""|""|"SEMINARIO"|"10"|""|"SEMINARIO"|"10"
2673379|2673379|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2673580|2673580|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2673679|2673679|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2673979|2673979|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2671481|2671481|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2671580|2671580|""|"PICHIDANGUI, 1273, LAS CONDES, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7600418"|"Chile"|""|""|""|"PICHIDANGUI"|"1273"|""|"PICHIDANGUI"|"1273"
2671679|2671679|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2671979|2671979|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2672279|2672279|""|"SEMINARIO, 385, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501354"|"Chile"|""|""|""|"SEMINARIO"|"385"|""|"SEMINARIO"|"385"
2672579|2672579|""|"NORMANDIA, 1965, 33200516, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|"33200516"|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2672582|2672582|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2672681|2672681|""|"SEMINARIO, 10, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7500767"|"Chile"|""|""|""|"SEMINARIO"|"10"|""|"SEMINARIO"|"10"
2672780|2672780|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2672879|2672879|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2672882|2672882|""|"LIBERTAD, 1060, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8350152"|"Chile"|""|""|""|"LIBERTAD"|"1060"|""|"LIBERTAD"|"1060"
2672981|2672981|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2673080|2673080|""|"NORMANDIA, 1965, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7501170"|"Chile"|""|""|""|"NORMANDIA"|"1965"|""|"NORMANDIA"|"1965"
2742888|2742888|"NO"|"INDEPENDENCIA,1499,Biobío"|""|"Biobío "|"Chile"|""|""|""|"INDEPENDENCIA"|"1499"|""|"INDEPENDENCIA"|"1499"
2742891|2742891|"SECTOR CANAL BEAGLE"|"GOLFO CORCOVADO,544,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"GOLFO CORCOVADO"|"544"|""|"GOLFO CORCOVADO"|"544"
2742894|2742894|"CASILLA"|"SANTA FLORENCIA,2902,Metropolitana de Sa"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"SANTA FLORENCIA"|"2902"|""|"SANTA FLORENCIA"|"2902"
2742897|2742897|"CASILLA"|"NEPTUNO,876,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"NEPTUNO"|"876"|""|"NEPTUNO"|"876"
2742900|2742900|"NO"|"EL CUADRO SITIO 46,sn,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"EL CUADRO SITIO 46"|"sn"|""|"EL CUADRO SITIO 46"|"sn"
2742903|2742903|"CASILLA"|"LOS EDICTOS,0732,Metropolitana de Santia"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"LOS EDICTOS"|"0732"|""|"LOS EDICTOS"|"0732"
2742906|2742906|"CASILLA"|"AVENIDA PRINCIPAL,81,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"AVENIDA PRINCIPAL"|"81"|""|"AVENIDA PRINCIPAL"|"81"
2742909|2742909|"CASILLA"|"COPQUECURA,619,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"COPQUECURA"|"619"|""|"COPQUECURA"|"619"
2742912|2742912|"CASILLA"|"VOLCAN,1045,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"VOLCAN"|"1045"|""|"VOLCAN"|"1045"
2742918|2742918|"CASILLA"|"AGUA DULCE DIEGO DE ALMAGRO,2213,Atacama"|""|"Atacama "|"Chile"|""|""|""|"AGUA DULCE DIEGO DE ALMAGRO"|"2213"|""|"AGUA DULCE DIEGO DE ALMAGRO"|"2213"
2742921|2742921|"CASILLA"|"COMPANIA, 2520, LA SERENA, Coquimbo"|""|"La Araucanía "|"Chile"|""|""|""|"COMPANIA"|"2520"|""|"COMPANIA"|"2520"
2742924|2742924|"CASILLA"|"CLUB HIPICO,5638,Metropolitana de Santia"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"CLUB HIPICO"|"5638"|""|"CLUB HIPICO"|"5638"
2742927|2742927|"NO"|"CRONISTA GONGORA,1312,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"CRONISTA GONGORA"|"1312"|""|"CRONISTA GONGORA"|"1312"
2742930|2742930|"VILLA EL ALBA"|"PASAJE RIO COLEGUAL,4933,Metropolitana d"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PASAJE RIO COLEGUAL"|"4933"|""|"PASAJE RIO COLEGUAL"|"4933"
2742933|2742933|"POBLACION LA ALBOREDA"|"CAMINO TRONCAL, 7836, LA CRUZ, Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"CAMINO TRONCAL"|"7836"|""|"CAMINO TRONCAL"|"7836"
2742936|2742936|"CASILLA"|"COPQUECURA,619,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"COPQUECURA"|"619"|""|"COPQUECURA"|"619"
2742939|2742939|"CASILLA"|"VOLCAN,1045,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"VOLCAN"|"1045"|""|"VOLCAN"|"1045"
2742942|2742942|"VILLA CCU"|"LOS CIRUELOS,3011,Metropolitana de Santi"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"LOS CIRUELOS"|"3011"|""|"LOS CIRUELOS"|"3011"
2742945|2742945|"NOXXX"|"VALLE HERMOSO PSJE,635,Metropolitana de "|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"VALLE HERMOSO PSJE"|"635"|""|"VALLE HERMOSO PSJE"|"635"
2742948|2742948|"MARIA PINTO"|"VEINTIUNO DE MAYO, 97, SANTA CRUZ, Lib. Gral. Bernardo O'Higgins"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"VEINTIUNO DE MAYO"|"97"|""|"VEINTIUNO DE MAYO"|"97"
2742951|2742951|"TM83781350"|"SEMINARIO,16,depto304,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|"depto304"|""|""|"SEMINARIO"|"16"|""|"SEMINARIO"|"16"
2742954|2742954|"PJE 1 VILLA LOS EUCALIPTUS"|"ELENA,2394,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"ELENA"|"2394"|""|"ELENA"|"2394"
2742957|2742957|"CASILLA"|"CALLE 1,648,Biobío"|""|"Biobío "|"Chile"|""|""|""|"CALLE 1"|"648"|""|"CALLE 1"|"648"
2742960|2742960|"MOVISTAR 091936735"|"VASCO NUES DE BALBOA,0699,Metropolitana "|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"VASCO NUES DE BALBOA"|"0699"|""|"VASCO NUES DE BALBOA"|"0699"
2742963|2742963|"PUEBLO PICARQUIN"|"PICARQUIN,0,Lib. Gral. Bernardo O'Higgin"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"PICARQUIN"|"0"|""|"PICARQUIN"|"0"
2742966|2742966|"NOXXXXXX"|"OCHO Y MEDIA SUR,1762,Maule"|""|"Maule "|"Chile"|""|""|""|"OCHO Y MEDIA SUR"|"1762"|""|"OCHO Y MEDIA SUR"|"1762"
2742969|2742969|"POBL SAN LUIS 10 NOXXXX"|"31 ORIENTE CON 5 Y MEDIO SUR BLOCK 677 D"|""|"Maule "|"Chile"|""|""|""|"31 ORIENTE CON 5 Y MEDIO SUR BLOCK 677 DEPTO 103"|"0"|""|"31 ORIENTE CON 5 Y MEDIO SUR BLOCK 677 DEPTO 103"|"0"
2744199|2744199|"CASILLA"|"UVA BLANCA,SN,Lib. Gral. Bernardo O'Higg"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"UVA BLANCA"|"SN"|""|"UVA BLANCA"|"SN"
2744202|2744202|"block 576"|"5 DE ABRIL,576,dep 101,Metropolitana de "|""|"Metropolitana de Santiago "|"Chile"|"dep 101"|""|""|"5 DE ABRIL"|"576"|""|"5 DE ABRIL"|"576"
2744205|2744205|"SOPAYAN 878POBLACION VICTORIA QUILPUE"|"SOPAYAN,878,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"SOPAYAN"|"878"|""|"SOPAYAN"|"878"
2744208|2744208|"CASILLA"|"AMADOR BARRIENTOS,015,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"AMADOR BARRIENTOS"|"015"|""|"AMADOR BARRIENTOS"|"015"
2744211|2744211|"CASILLA"|"ANTOFAGSTA,2095,Antofagasta"|""|"Antofagasta "|"Chile"|""|""|""|"ANTOFAGSTA"|"2095"|""|"ANTOFAGSTA"|"2095"
2744214|2744214|"CASILLA"|"SAN BERNARDINO PARCELA,10,Maule"|""|"Maule "|"Chile"|""|""|""|"SAN BERNARDINO PARCELA"|"10"|""|"SAN BERNARDINO PARCELA"|"10"
2744217|2744217|"CASILLA"|"LOS PELLINES,150,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"LOS PELLINES"|"150"|""|"LOS PELLINES"|"150"
2744220|2744220|"NOXXXXX"|"AVIADOR FIGUEROA,849,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"AVIADOR FIGUEROA"|"849"|""|"AVIADOR FIGUEROA"|"849"
2744223|2744223|"216 TOR3"|"ARTURO PRAT COMINO LAS TERRASAS DE CERRI"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"ARTURO PRAT COMINO LAS TERRASAS DE CERRILLOS 2"|"6770"|""|"ARTURO PRAT COMINO LAS TERRASAS DE CERRILLOS 2"|"6770"
2744226|2744226|"NOXXXXXX"|"LEONARDO DA VINCI,604,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"LEONARDO DA VINCI"|"604"|""|"LEONARDO DA VINCI"|"604"
2744229|2744229|"SM86859087"|"RAMON FREIRE,0181,Biobío"|""|"Biobío "|"Chile"|""|""|""|"RAMON FREIRE"|"0181"|""|"RAMON FREIRE"|"0181"
2744232|2744232|"NO"|"SAN PEDRO,101,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"SAN PEDRO"|"101"|""|"SAN PEDRO"|"101"
2744235|2744235|"VILLA SANTA INES"|"EURIDICE,2155,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"EURIDICE"|"2155"|""|"EURIDICE"|"2155"
2744238|2744238|"NO"|"ALAMEDA,4272,dp 810,Metropolitana de San"|""|"Metropolitana de Santiago "|"Chile"|"dp 810"|""|""|"ALAMEDA"|"4272"|""|"ALAMEDA"|"4272"
2744241|2744241|"SECTOR LAS PLAYAS BOCA SUR"|"PJE UNO CASA,556,Biobío"|""|"Biobío "|"Chile"|""|""|""|"PJE UNO CASA"|"556"|""|"PJE UNO CASA"|"556"
2744244|2744244|"CASILLA"|"AVDA CARRASCAL,4675,Metropolitana de San"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"AVDA CARRASCAL"|"4675"|""|"AVDA CARRASCAL"|"4675"
2744247|2744247|"VILLA LOS ALAMOS"|"LUIS MATE LARRAIN,386,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"LUIS MATE LARRAIN"|"386"|""|"LUIS MATE LARRAIN"|"386"
2744250|2744250|"CASILLA"|"DIEZ Y OCHO DE SEPTIEMBRE,SN,Lib. Gral. "|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"DIEZ Y OCHO DE SEPTIEMBRE"|"SN"|""|"DIEZ Y OCHO DE SEPTIEMBRE"|"SN"
2744253|2744253|"CASILLA"|"ANTONIO VARAS,301,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"ANTONIO VARAS"|"301"|""|"ANTONIO VARAS"|"301"
2744256|2744256|"NOXXXXX"|"ACONCAGUA,3428,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"ACONCAGUA"|"3428"|""|"ACONCAGUA"|"3428"
2744259|2744259|"CASILLA"|"ORTIZ DE ROSA,1040,Biobío"|""|"Biobío "|"Chile"|""|""|""|"ORTIZ DE ROSA"|"1040"|""|"ORTIZ DE ROSA"|"1040"
2744262|2744262|"CASILLA"|"AURELIO GONZALEZ,3839,Metropolitana de S"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"AURELIO GONZALEZ"|"3839"|""|"AURELIO GONZALEZ"|"3839"
2744265|2744265|"CASILLA"|"25 SUR 4 12 PONIENTE B,0456,Maule"|""|"Maule "|"Chile"|""|""|""|"25 SUR 4 12 PONIENTE B"|"0456"|""|"25 SUR 4 12 PONIENTE B"|"0456"
2744268|2744268|"CASILLA"|"TIERRA BLANCA CALLE NUBLE,860,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"TIERRA BLANCA CALLE NUBLE"|"860"|""|"TIERRA BLANCA CALLE NUBLE"|"860"
2744271|2744271|"CASILLA"|"PASAJE LAGO LLANQUIHUE,3514,Coquimbo"|""|"Coquimbo "|"Chile"|""|""|""|"PASAJE LAGO LLANQUIHUE"|"3514"|""|"PASAJE LAGO LLANQUIHUE"|"3514"
2744274|2744274|"VILLA PARQUE RESIDENCIAL SANTA MALIA"|"TINEO,9561,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"TINEO"|"9561"|""|"TINEO"|"9561"
2744277|2744277|"EN8 1408177"|"ELRETAMO 4216,0,Biobío"|""|"Biobío "|"Chile"|""|""|""|"ELRETAMO 4216"|"0"|""|"ELRETAMO 4216"|"0"
2745042|2745042|"CASILLA"|"LAS ARAUCARIAS EL MAQUI,189,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"LAS ARAUCARIAS EL MAQUI"|"189"|""|"LAS ARAUCARIAS EL MAQUI"|"189"
2745045|2745045|"LA CRUZ"|"PJE ECUADIS,16,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PJE ECUADIS"|"16"|""|"PJE ECUADIS"|"16"
2745048|2745048|"CASILLA"|"HEROE DE ATACAMA PABLO NERUDA,2132,Ataca"|""|"Atacama "|"Chile"|""|""|""|"HEROE DE ATACAMA PABLO NERUDA"|"2132"|""|"HEROE DE ATACAMA PABLO NERUDA"|"2132"
2745051|2745051|"BELLSOUTH 90414008"|"VILLA ORIENTE LAS GOLONDRINAS,120,Lib. G"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"VILLA ORIENTE LAS GOLONDRINAS"|"120"|""|"VILLA ORIENTE LAS GOLONDRINAS"|"120"
2745054|2745054|"POB LAGOS DE CHILE"|"LAGO RANCO,0162,Biobío"|""|"Biobío "|"Chile"|""|""|""|"LAGO RANCO"|"0162"|""|"LAGO RANCO"|"0162"
2745057|2745057|"CASILLA"|"MANSO VELASCO,465,Maule"|""|"Maule "|"Chile"|""|""|""|"MANSO VELASCO"|"465"|""|"MANSO VELASCO"|"465"
2745060|2745060|"CASILLA"|"KENEDY,686,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"KENEDY"|"686"|""|"KENEDY"|"686"
2745063|2745063|"CASILLA"|"COLO COLO,863,Biobío"|""|"Biobío "|"Chile"|""|""|""|"COLO COLO"|"863"|""|"COLO COLO"|"863"
2745066|2745066|"VILLA LOS QUILLALLES"|"LOS PEUMOS , 4265, PUENTE ALTO, Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"LOS PEUMOS "|"4265"|""|"LOS PEUMOS "|"4265"
2745069|2745069|"CASILLA"|"ANICETO MARTINEZ,740,Biobío"|""|"Biobío "|"Chile"|""|""|""|"ANICETO MARTINEZ"|"740"|""|"ANICETO MARTINEZ"|"740"
2745072|2745072|"VALLE LONQGUEN"|"PASAJE 1 CASA 14,0,Biobío"|""|"Biobío "|"Chile"|""|""|""|"PASAJE 1 CASA 14"|"0"|""|"PASAJE 1 CASA 14"|"0"
2745075|2745075|"CASILLA"|"LOS CAVADA,280,Los Lagos"|""|"Los Lagos "|"Chile"|""|""|""|"LOS CAVADA"|"280"|""|"LOS CAVADA"|"280"
2745078|2745078|"VALLE HERMOSO"|"GRANADILLO,SN,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"GRANADILLO"|"SN"|""|"GRANADILLO"|"SN"
2745081|2745081|"CASILLA"|"HEROE DE ATACAMA PABLO NERUDA,2132,Ataca"|""|"Atacama "|"Chile"|""|""|""|"HEROE DE ATACAMA PABLO NERUDA"|"2132"|""|"HEROE DE ATACAMA PABLO NERUDA"|"2132"
2745084|2745084|"BELLSOUTH 90414008"|"VILLA ORIENTE LAS GOLONDRINAS,120,Lib. G"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"VILLA ORIENTE LAS GOLONDRINAS"|"120"|""|"VILLA ORIENTE LAS GOLONDRINAS"|"120"
2745087|2745087|"POB LAGOS DE CHILE"|"LAGO RANCO,0162,Biobío"|""|"Biobío "|"Chile"|""|""|""|"LAGO RANCO"|"0162"|""|"LAGO RANCO"|"0162"
2745090|2745090|"CASILLA"|"MANSO VELASCO,465,Maule"|""|"Maule "|"Chile"|""|""|""|"MANSO VELASCO"|"465"|""|"MANSO VELASCO"|"465"
2745093|2745093|"CASILLA"|"KENEDY,686,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"KENEDY"|"686"|""|"KENEDY"|"686"
2745096|2745096|"CASILLA"|"COLO COLO,863,Biobío"|""|"Biobío "|"Chile"|""|""|""|"COLO COLO"|"863"|""|"COLO COLO"|"863"
2745099|2745099|"VILLA LOS QUILLALLES"|"LOS PEUMOS , 4265, PUENTE ALTO, Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"LOS PEUMOS "|"4265"|""|"LOS PEUMOS "|"4265"
2745102|2745102|"CASILLA"|"ANICETO MARTINEZ,740,Biobío"|""|"Biobío "|"Chile"|""|""|""|"ANICETO MARTINEZ"|"740"|""|"ANICETO MARTINEZ"|"740"
2745105|2745105|"NO PRESENTA PREPAGO"|"UNO EMILIANO FIGUEROA CASA 9 LOMAS DE BA"|""|"Biobío "|"Chile"|""|""|""|"UNO EMILIANO FIGUEROA CASA 9 LOMAS DE BALLAVISTA"|"1666"|""|"UNO EMILIANO FIGUEROA CASA 9 LOMAS DE BALLAVISTA"|"1666"
2745108|2745108|"CASILLA"|"PJE MAULE,0173,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PJE MAULE"|"0173"|""|"PJE MAULE"|"0173"
2745111|2745111|"CASILLA"|"CAUTIN,8363,Metropolitana de Santiago"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"CAUTIN"|"8363"|""|"CAUTIN"|"8363"
2745114|2745114|"VILLA CERRO VERDE"|"PJE CERRO VERDE,6957,Metropolitana de Sa"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PJE CERRO VERDE"|"6957"|""|"PJE CERRO VERDE"|"6957"
2745117|2745117|"CESPERANZA"|"CALLE 7 917,CESPERANZ,Valparaíso"|""|"Valparaíso "|"Chile"|""|""|""|"CALLE 7 917"|"CESPERANZ"|""|"CALLE 7 917"|"CESPERANZ"
2745120|2745120|"CASILLA"|"PJE QUELLON,4209,Metropolitana de Santia"|""|"Metropolitana de Santiago "|"Chile"|""|""|""|"PJE QUELLON"|"4209"|""|"PJE QUELLON"|"4209"
2746215|2746215|"CASILLA"|"EXEQUIEL FERNANDEZ,N499,DEPTO 306,Metrop"|""|"Metropolitana de Santiago "|"Chile"|"DEPTO 306"|""|""|"EXEQUIEL FERNANDEZ"|"N499"|""|"EXEQUIEL FERNANDEZ"|"N499"
2746218|2746218|"CASILLA"|"TUNCA BAJO,112,Lib. Gral. Bernardo O'Hig"|""|"Lib. Gral. Bernardo O'Higgins "|"Chile"|""|""|""|"TUNCA BAJO"|"112"|""|"TUNCA BAJO"|"112"
